signer7_sample1431,47
signer7_sample1432,36
signer7_sample1437,1
signer7_sample1443,2
signer7_sample1446,23
signer7_sample1455,30
signer7_sample1456,10
signer7_sample1458,42
signer7_sample1459,6
signer7_sample1460,18
signer7_sample1474,15
signer7_sample1475,6
signer7_sample1478,42
signer7_sample1479,47
signer7_sample1487,31
signer7_sample1491,10
signer7_sample1492,9
signer7_sample1494,18
signer7_sample1505,47
signer7_sample1512,42
signer7_sample1513,8
signer7_sample1515,37
signer7_sample1516,41
signer7_sample1521,0
signer7_sample1522,37
signer7_sample1524,26
signer7_sample1528,19
signer7_sample1533,8
signer7_sample1540,34
signer7_sample1541,8
signer7_sample1550,4
signer7_sample1552,37
signer7_sample1553,39
signer7_sample1565,5
signer7_sample1572,34
signer7_sample1573,29
signer7_sample1576,25
signer7_sample1582,17
signer7_sample1588,32
signer7_sample1590,14
signer7_sample1594,23
signer7_sample1595,28
signer7_sample1597,36
signer7_sample1603,46
signer7_sample1610,14
signer7_sample1615,24
signer7_sample1618,46
signer7_sample1626,19
signer7_sample1642,23
signer7_sample1647,20
signer7_sample1654,39
signer7_sample1657,2
signer7_sample1658,18
signer7_sample1660,33
signer7_sample1665,6
signer7_sample1670,31
signer7_sample1671,13
signer7_sample1678,1
signer7_sample1684,3
signer7_sample1685,35
signer7_sample1689,49
signer7_sample1690,15
signer7_sample1695,28
signer7_sample1710,21
signer7_sample1713,29
signer7_sample1718,8
signer7_sample1719,44
signer7_sample1723,17
signer7_sample1730,1
signer7_sample1739,13
signer7_sample1741,6
signer7_sample1743,9
signer7_sample1745,32
signer7_sample1751,21
signer7_sample1753,46
signer7_sample1764,22
signer7_sample1766,18
signer7_sample1769,10
signer7_sample1772,34
signer7_sample1788,25
signer7_sample1789,36
signer7_sample1790,17
signer7_sample1801,18
signer7_sample1814,20
signer7_sample1842,14
signer7_sample1844,36
signer7_sample1850,16
signer7_sample1852,25
signer7_sample1856,16
signer7_sample1857,29
signer7_sample1863,43
signer7_sample1870,31
signer7_sample1872,36
signer7_sample1873,1
signer7_sample1876,45
signer7_sample1880,0
signer7_sample1889,29
signer7_sample1892,28
signer7_sample1894,24
signer7_sample1895,1
signer7_sample1897,46
signer7_sample1909,30
signer7_sample1910,10
signer7_sample1912,38
signer7_sample1915,1
signer7_sample1916,9
signer7_sample1920,11
signer7_sample1923,35
signer7_sample1924,43
signer7_sample1937,24
signer7_sample1940,30
signer7_sample1956,48
signer7_sample1958,33
signer7_sample1961,14
signer7_sample1964,14
signer7_sample1967,22
signer7_sample1977,27
signer7_sample1978,1
signer7_sample1981,0
signer7_sample1983,9
signer7_sample1984,2
signer7_sample1989,14
signer7_sample1994,41
signer7_sample1995,31
signer7_sample1996,31
signer7_sample2000,21
signer7_sample2007,46
signer7_sample2015,27
signer7_sample2023,22
signer7_sample2033,42
signer7_sample2040,48
signer7_sample2041,19
signer7_sample2044,12
signer7_sample2046,33
signer7_sample2052,6
signer7_sample2054,33
signer7_sample2060,47
signer7_sample2068,32
signer7_sample2075,35
signer7_sample2081,21
signer7_sample2083,13
signer7_sample2084,23
signer7_sample2087,32
signer7_sample2093,44
signer7_sample2096,32
signer7_sample2097,24
signer7_sample2099,37
signer7_sample2100,10
signer7_sample2107,46
signer7_sample2110,15
signer7_sample2114,36
signer7_sample2115,7
signer7_sample2121,31
signer7_sample2126,32
signer7_sample2127,33
signer7_sample2128,27
signer7_sample2131,26
signer7_sample2142,12
signer7_sample2143,7
signer7_sample2147,16
signer7_sample2148,41
signer7_sample2151,35
signer7_sample2152,3
signer7_sample2153,44
signer7_sample2166,23
signer7_sample2172,34
signer7_sample2177,21
signer7_sample2181,7
signer7_sample2184,47
signer7_sample2197,15
signer7_sample2201,30
signer7_sample2203,46
signer7_sample2208,17
signer7_sample2217,41
signer7_sample2220,14
signer7_sample2226,49
signer7_sample2239,22
signer7_sample2247,46
signer7_sample2250,33
signer7_sample2261,19
signer7_sample2266,2
signer7_sample2269,28
signer7_sample2274,26
signer7_sample2277,9
signer7_sample2279,19
signer7_sample2282,3
signer7_sample2287,15
signer7_sample2288,0
signer7_sample2291,9
signer7_sample2294,43
signer7_sample2299,13
signer7_sample2303,3
signer7_sample2304,35
signer7_sample2307,5
signer7_sample2312,36
signer7_sample2316,26
signer7_sample2317,35
signer7_sample2329,48
signer7_sample2337,3
signer7_sample2339,0
signer7_sample2341,37
signer7_sample2342,40
signer7_sample2353,41
signer7_sample2356,16
signer7_sample2361,42
signer7_sample2364,23
signer7_sample2365,30
signer7_sample2370,26
signer7_sample2371,3
signer7_sample2374,44
signer7_sample2377,1
signer7_sample2380,44
signer7_sample2381,0
signer7_sample2382,1
signer7_sample2386,23
signer7_sample2387,38
signer7_sample2392,47
signer7_sample2395,4
signer7_sample2402,30
signer7_sample2403,40
signer7_sample2409,2
signer7_sample2415,12
signer7_sample2417,5
signer7_sample2418,25
signer7_sample2424,21
signer7_sample2426,3
signer7_sample2448,13
signer7_sample2450,10
signer7_sample2451,11
signer7_sample2456,46
signer7_sample2465,6
signer7_sample2471,13
signer7_sample2476,19
signer7_sample2477,27
signer7_sample2489,25
signer7_sample2490,34
signer7_sample2501,18
signer7_sample2505,12
signer7_sample2507,33
signer7_sample2513,7
signer7_sample2518,27
signer7_sample2521,17
signer7_sample2532,16
signer7_sample2536,27
signer7_sample2556,12
signer7_sample2557,2
signer7_sample2559,11
signer7_sample2569,45
signer7_sample2572,34
signer7_sample2576,22
signer7_sample2593,40
signer7_sample2595,15
signer7_sample2602,9
signer7_sample2607,7
signer7_sample2608,11
signer7_sample2614,14
signer7_sample2625,18
signer7_sample2626,27
signer7_sample2629,23
signer7_sample2631,6
signer7_sample2634,38
signer7_sample2635,27
signer7_sample2640,39
signer7_sample2644,16
signer7_sample2648,16
signer7_sample2649,28
signer7_sample2650,33
signer7_sample2653,44
signer7_sample2658,5
signer7_sample2659,34
signer7_sample2663,12
signer7_sample2669,24
signer7_sample2671,9
signer7_sample2674,42
signer8_sample1,12
signer8_sample10,10
signer8_sample11,42
signer8_sample17,7
signer8_sample33,29
signer8_sample35,15
signer8_sample41,18
signer8_sample42,13
signer8_sample51,20
signer8_sample60,45
signer8_sample71,0
signer8_sample76,17
signer8_sample84,11
signer8_sample86,13
signer8_sample90,15
signer8_sample91,11
signer8_sample92,25
signer8_sample94,8
signer8_sample103,29
signer8_sample118,1
signer8_sample124,4
signer8_sample126,47
signer8_sample130,29
signer8_sample136,9
signer8_sample140,38
signer8_sample141,42
signer8_sample144,17
signer8_sample150,10
signer8_sample152,4
signer8_sample156,28
signer8_sample163,0
signer8_sample169,16
signer8_sample183,46
signer8_sample184,19
signer8_sample186,24
signer8_sample188,47
signer8_sample189,0
signer8_sample190,17
signer8_sample192,38
signer8_sample193,49
signer8_sample194,45
signer8_sample195,46
signer8_sample196,27
signer8_sample197,31
signer8_sample204,5
signer8_sample208,29
signer8_sample212,32
signer8_sample216,44
signer8_sample218,30
signer8_sample220,40
signer8_sample224,4
signer8_sample225,42
signer8_sample228,9
signer8_sample232,28
signer8_sample233,49
signer8_sample236,21
signer8_sample237,32
signer8_sample242,23
signer8_sample243,9
signer8_sample252,2
signer8_sample254,35
signer8_sample262,12
signer8_sample264,42
signer8_sample271,31
signer8_sample277,32
signer8_sample280,14
signer8_sample284,4
signer8_sample288,34
signer8_sample290,13
signer8_sample291,16
signer8_sample302,0
signer8_sample318,1
signer8_sample331,8
signer8_sample337,9
signer8_sample338,30
signer8_sample341,9
signer8_sample344,46
signer8_sample348,32
signer8_sample350,27
signer8_sample354,47
signer8_sample358,17
signer8_sample364,39
signer8_sample371,17
signer8_sample374,37
signer8_sample377,26
signer8_sample383,31
signer8_sample386,34
signer8_sample388,6
signer8_sample389,36
signer8_sample392,27
signer8_sample393,13
signer8_sample394,39
signer8_sample402,8
signer8_sample417,36
signer8_sample421,45
signer8_sample428,33
signer8_sample431,31
signer8_sample435,11
signer8_sample438,20
signer8_sample450,40
signer8_sample451,3
signer8_sample452,4
signer8_sample473,41
signer8_sample477,7
signer8_sample491,16
signer8_sample494,42
signer8_sample495,34
signer8_sample498,13
signer8_sample503,37
signer8_sample509,8
signer8_sample515,27
signer8_sample516,32
signer8_sample527,20
signer8_sample528,3
signer8_sample531,49
signer8_sample538,36
signer8_sample539,46
signer8_sample549,3
signer8_sample554,38
signer8_sample557,26
signer8_sample560,34
signer8_sample565,5
signer8_sample571,5
signer8_sample573,15
signer8_sample584,40
signer8_sample590,35
signer8_sample593,37
signer8_sample596,1
signer8_sample603,25
signer8_sample608,45
signer8_sample610,18
signer8_sample611,26
signer8_sample613,26
signer8_sample614,12
signer8_sample629,48
signer8_sample631,6
signer8_sample635,4
signer8_sample638,32
signer8_sample639,23
signer8_sample642,22
signer8_sample652,4
signer8_sample660,48
signer8_sample669,45
signer8_sample672,3
signer8_sample673,10
signer8_sample675,11
signer8_sample676,35
signer8_sample685,33
signer8_sample686,1
signer8_sample688,35
signer8_sample689,13
signer8_sample700,41
signer8_sample701,12
signer8_sample704,20
signer8_sample706,2
signer8_sample709,3
signer8_sample710,22
signer8_sample711,10
signer8_sample729,43
signer8_sample731,10
signer8_sample732,38
signer8_sample734,14
signer8_sample736,41
signer8_sample744,11
signer8_sample745,43
signer8_sample753,5
signer8_sample757,9
signer8_sample764,49
signer8_sample765,22
signer8_sample767,12
signer8_sample769,1
signer8_sample770,32
signer8_sample777,23
signer8_sample778,18
signer8_sample779,45
signer8_sample784,25
signer8_sample785,28
signer8_sample787,1
signer8_sample803,43
signer8_sample804,49
signer8_sample810,39
signer8_sample812,10
signer8_sample835,26
signer8_sample836,30
signer8_sample842,33
signer8_sample846,20
signer8_sample850,49
signer8_sample876,49
signer8_sample878,7
signer8_sample879,39
signer8_sample882,10
signer8_sample885,22
signer8_sample886,30
signer8_sample888,18
signer8_sample889,39
signer8_sample893,19
signer8_sample896,3
signer8_sample901,13
signer8_sample902,48
signer8_sample903,28
signer8_sample910,16
signer8_sample929,39
signer8_sample936,12
signer8_sample938,13
signer8_sample949,43
signer8_sample958,46
signer8_sample961,37
signer8_sample962,24
signer8_sample963,27
signer8_sample965,5
signer8_sample972,37
signer8_sample978,14
signer8_sample979,44
signer8_sample981,24
signer8_sample985,15
signer8_sample999,20
signer8_sample1011,22
signer8_sample1015,46
signer8_sample1022,30
signer8_sample1023,22
signer8_sample1026,21
signer8_sample1041,24
signer8_sample1042,24
signer8_sample1046,47
signer8_sample1048,21
signer8_sample1049,39
signer8_sample1051,34
signer8_sample1060,21
signer8_sample1061,44
signer8_sample1063,45
signer8_sample1072,18
signer8_sample1076,17
signer8_sample1077,48
signer8_sample1082,1
signer8_sample1085,21
signer8_sample1086,40
signer8_sample1091,8
signer8_sample1092,31
signer8_sample1095,8
signer8_sample1099,39
signer8_sample1100,13
signer8_sample1101,32
signer8_sample1103,33
signer8_sample1108,45
signer8_sample1109,8
signer8_sample1112,33
signer8_sample1116,23
signer8_sample1117,21
signer8_sample1119,47
signer8_sample1121,9
signer8_sample1126,0
signer8_sample1128,48
signer8_sample1131,35
signer8_sample1132,19
signer8_sample1137,11
signer8_sample1154,2
signer8_sample1159,15
signer8_sample1163,28
signer8_sample1164,36
signer8_sample1165,14
signer8_sample1166,19
signer8_sample1179,20
signer8_sample1180,1
signer8_sample1182,42
signer8_sample1190,33
signer8_sample1194,25
signer8_sample1197,40
signer8_sample1204,5
signer8_sample1213,19
signer8_sample1217,48
signer8_sample1225,21
signer8_sample1230,13
signer8_sample1238,41
signer8_sample1248,36
signer8_sample1254,6
signer8_sample1257,14
signer8_sample1258,10
signer8_sample1267,18
signer8_sample1269,22
signer8_sample1271,49
signer8_sample1272,2
signer8_sample1274,27
signer8_sample1277,16
signer8_sample1279,38
signer8_sample1284,18
signer8_sample1286,3
signer8_sample1288,25
signer8_sample1296,37
signer8_sample1297,45
signer8_sample1301,36
signer8_sample1302,44
signer8_sample1310,5
signer8_sample1318,22
signer8_sample1319,43
signer8_sample1322,41
signer8_sample1323,32
signer8_sample1325,7
signer8_sample1327,48
signer8_sample1328,1
signer8_sample1329,38
signer8_sample1332,18
signer8_sample1336,19
signer8_sample1337,7
signer8_sample1338,44
signer8_sample1342,43
signer8_sample1344,11
signer8_sample1349,9
signer8_sample1352,23
signer8_sample1353,48
signer8_sample1356,6
signer8_sample1367,5
signer8_sample1368,40
signer8_sample1369,28
signer8_sample1385,41
signer8_sample1387,17
signer8_sample1388,30
signer8_sample1389,15
signer8_sample1395,6
signer8_sample1399,40
signer8_sample1400,23
signer8_sample1401,38
signer8_sample1410,8
signer8_sample1427,46
signer8_sample1428,7
signer8_sample1435,45
signer8_sample1439,18
signer8_sample1442,14
signer8_sample1449,12
signer8_sample1469,33
signer8_sample1474,43
signer8_sample1476,4
signer8_sample1481,16
signer8_sample1483,37
signer8_sample1488,4
signer8_sample1492,41
signer8_sample1493,29
signer8_sample1494,5
signer8_sample1500,6
signer8_sample1507,6
signer8_sample1513,11
signer8_sample1517,1
signer8_sample1523,10
signer8_sample1524,24
signer8_sample1528,42
signer8_sample1532,30
signer8_sample1537,3
signer8_sample1538,28
signer8_sample1544,30
signer8_sample1549,49
signer8_sample1550,34
signer8_sample1552,19
signer8_sample1556,18
signer8_sample1558,3
signer8_sample1572,41
signer8_sample1614,31
signer8_sample1619,42
signer8_sample1620,2
signer8_sample1624,37
signer8_sample1625,6
signer8_sample1637,23
signer8_sample1638,2
signer8_sample1640,14
signer8_sample1642,30
signer8_sample1645,29
signer8_sample1649,10
signer8_sample1653,15
signer8_sample1656,16
signer8_sample1657,25
signer8_sample1660,22
signer8_sample1661,43
signer8_sample1662,23
signer8_sample1666,23
signer8_sample1667,47
signer8_sample1671,21
signer8_sample1675,15
signer8_sample1681,28
signer8_sample1690,29
signer8_sample1691,44
signer8_sample1694,35
signer8_sample1697,17
signer8_sample1707,25
signer8_sample1711,42
signer8_sample1718,1
signer8_sample1719,45
signer8_sample1723,47
signer8_sample1725,36
signer8_sample1732,21
signer8_sample1733,8
signer8_sample1745,12
signer8_sample1746,24
signer8_sample1749,29
signer8_sample1752,40
signer8_sample1760,41
signer8_sample1763,2
signer8_sample1764,28
signer8_sample1777,19
signer8_sample1780,2
signer8_sample1790,27
signer8_sample1791,7
signer8_sample1792,44
signer8_sample1793,2
signer8_sample1806,21
signer8_sample1814,21
signer8_sample1816,7
signer8_sample1822,3
signer8_sample1827,49
signer8_sample1842,7
signer8_sample1843,12
signer8_sample1845,35
signer8_sample1847,14
signer8_sample1854,34
signer8_sample1858,35
signer8_sample1862,48
signer8_sample1867,8
signer8_sample1872,11
signer8_sample1886,46
signer8_sample1889,9
signer8_sample1900,18
signer8_sample1901,28
signer8_sample1903,24
signer8_sample1905,31
signer8_sample1913,26
signer8_sample1914,41
signer8_sample1922,27
signer8_sample1930,49
signer8_sample1935,3
signer8_sample1936,34
signer8_sample1937,34
signer8_sample1939,36
signer8_sample1943,17
signer8_sample1950,17
signer8_sample1955,26
signer8_sample1956,3
signer8_sample1958,7
signer8_sample1965,41
signer8_sample1969,44
signer8_sample1982,24
signer8_sample1983,16
signer8_sample1984,29
signer8_sample1988,30
signer8_sample1991,9
signer8_sample1992,20
signer8_sample1996,25
signer8_sample1998,25
signer8_sample2009,2
signer8_sample2020,19
signer8_sample2029,23
signer8_sample2030,0
signer8_sample2031,32
signer8_sample2037,30
signer8_sample2045,38
signer8_sample2047,46
signer8_sample2048,32
signer8_sample2054,23
signer8_sample2055,26
signer8_sample2060,42
signer8_sample2061,6
signer8_sample2064,31
signer8_sample2068,4
signer8_sample2073,43
signer8_sample2074,36
signer8_sample2076,27
signer8_sample2080,28
signer8_sample2081,16
signer8_sample2083,44
signer8_sample2085,19
signer8_sample2091,47
signer8_sample2093,26
signer8_sample2097,1
signer8_sample2099,12
signer8_sample2104,44
signer8_sample2106,11
signer8_sample2112,2
signer8_sample2114,0
signer8_sample2118,37
signer8_sample2119,33
signer8_sample2125,15
signer8_sample2126,9
signer8_sample2129,24
signer8_sample2133,16
signer8_sample2141,42
signer8_sample2143,8
signer8_sample2148,16
signer8_sample2164,49
signer8_sample2165,4
signer8_sample2167,46
signer8_sample2171,41
signer8_sample2174,4
signer8_sample2176,39
signer8_sample2179,33
signer8_sample2181,30
signer8_sample2206,43
signer8_sample2213,44
signer8_sample2215,29
signer8_sample2217,27
signer8_sample2227,17
signer8_sample2232,20
signer8_sample2240,46
signer8_sample2242,35
signer8_sample2246,6
signer8_sample2249,26
signer8_sample2250,38
signer8_sample2258,33
signer8_sample2259,13
signer8_sample2261,25
signer8_sample2263,46
signer8_sample2264,34
signer8_sample2266,39
signer8_sample2268,43
signer8_sample2277,42
signer8_sample2283,22
signer8_sample2290,31
signer8_sample2291,26
signer8_sample2292,0
signer8_sample2293,37
signer8_sample2295,27
signer8_sample2300,40
signer8_sample2305,34
signer8_sample2306,32
signer8_sample2314,44
signer8_sample2325,5
signer8_sample2335,38
signer8_sample2340,26
signer8_sample2345,0
signer8_sample2349,40
signer8_sample2357,35
signer8_sample2366,27
signer8_sample2371,11
signer8_sample2373,24
signer8_sample2375,13
signer8_sample2377,36
signer8_sample2381,47
signer8_sample2388,24
signer8_sample2390,45
signer8_sample2395,40
signer8_sample2396,38
signer8_sample2398,5
signer8_sample2405,11
signer8_sample2410,36
signer8_sample2411,48
signer8_sample2413,0
signer8_sample2428,12
signer8_sample2429,6
signer8_sample2446,15
signer8_sample2447,37
signer8_sample2455,22
signer8_sample2466,39
signer8_sample2468,25
signer8_sample2471,6
signer8_sample2479,29
signer8_sample2480,48
signer8_sample2494,33
signer8_sample2499,35
signer8_sample2502,20
signer8_sample2503,31
signer8_sample2504,29
signer8_sample2505,47
signer8_sample2508,48
signer8_sample2517,5
signer8_sample2520,14
signer8_sample2523,21
signer8_sample2534,37
signer8_sample2542,15
signer8_sample2545,40
signer8_sample2549,15
signer8_sample2561,43
signer8_sample2566,10
signer8_sample2571,35
signer8_sample2575,28
signer8_sample2582,39
signer8_sample2586,19
signer8_sample2588,20
signer8_sample2591,12
signer8_sample2593,7
signer8_sample2597,25
signer8_sample2599,19
signer8_sample2611,33
signer8_sample2614,10
signer8_sample2616,36
signer8_sample2621,0
signer8_sample2627,31
signer8_sample2633,0
signer8_sample2635,47
signer8_sample2637,17
signer8_sample2638,2
signer8_sample2640,23
signer8_sample2650,14
signer8_sample2651,14
signer8_sample2652,31
signer8_sample2654,7
signer8_sample2657,47
signer8_sample2661,34
signer8_sample2664,22
signer8_sample2670,16
signer8_sample2674,20
signer8_sample2675,8
signer8_sample2677,14
signer8_sample2678,38
signer8_sample2679,18
signer8_sample2682,9
signer9_sample3,8
signer9_sample4,20
signer9_sample5,43
signer9_sample9,18
signer9_sample10,7
signer9_sample11,41
signer9_sample23,47
signer9_sample27,20
signer9_sample32,31
signer9_sample34,38
signer9_sample35,48
signer9_sample44,18
signer9_sample47,9
signer9_sample50,31
signer9_sample61,42
signer9_sample66,8
signer9_sample68,42
signer9_sample71,13
signer9_sample73,14
signer9_sample74,38
signer9_sample75,36
signer9_sample81,10
signer9_sample82,22
signer9_sample83,39
signer9_sample91,39
signer9_sample94,28
signer9_sample98,12
signer9_sample103,4
signer9_sample106,34
signer9_sample110,24
signer9_sample123,12
signer9_sample124,41
signer9_sample131,32
signer9_sample138,2
signer9_sample141,5
signer9_sample144,9
signer9_sample153,35
signer9_sample155,4
signer9_sample156,11
signer9_sample160,45
signer9_sample162,33
signer9_sample168,44
signer9_sample172,29
signer9_sample173,41
signer9_sample176,1
signer9_sample183,5
signer9_sample186,33
signer9_sample189,5
signer9_sample195,6
signer9_sample197,49
signer9_sample202,16
signer9_sample204,37
signer9_sample205,0
signer9_sample210,36
signer9_sample213,27
signer9_sample214,29
signer9_sample216,11
signer9_sample219,3
signer9_sample220,27
signer9_sample229,34
signer9_sample230,15
signer9_sample231,25
signer9_sample236,10
signer9_sample239,34
signer9_sample244,30
signer9_sample248,26
signer9_sample250,13
signer9_sample253,0
signer9_sample263,6
signer9_sample268,7
signer9_sample273,6
signer9_sample276,22
signer9_sample281,3
signer9_sample292,27
signer9_sample300,40
signer9_sample301,28
signer9_sample305,17
signer9_sample317,35
signer9_sample324,24
signer9_sample325,0
signer9_sample334,8
signer9_sample335,32
signer9_sample337,28
signer9_sample345,21
signer9_sample349,30
signer9_sample352,26
signer9_sample355,21
signer9_sample375,10
signer9_sample377,20
signer9_sample387,46
signer9_sample389,37
signer9_sample407,19
signer9_sample412,18
signer9_sample413,15
signer9_sample414,13
signer9_sample415,42
signer9_sample416,33
signer9_sample430,46
signer9_sample433,40
signer9_sample445,24
signer9_sample446,46
signer9_sample448,37
signer9_sample451,43
signer9_sample453,48
signer9_sample455,16
signer9_sample456,23
signer9_sample460,22
signer9_sample466,39
signer9_sample467,43
signer9_sample469,17
signer9_sample472,2
signer9_sample473,45
signer9_sample477,16
signer9_sample478,49
signer9_sample484,17
signer9_sample494,15
signer9_sample497,21
signer9_sample501,1
signer9_sample512,23
signer9_sample526,14
signer9_sample527,19
signer9_sample534,47
signer9_sample538,36
signer9_sample539,9
signer9_sample564,3
signer9_sample565,49
signer9_sample566,31
signer9_sample569,29
signer9_sample571,4
signer9_sample576,7
signer9_sample579,47
signer9_sample586,44
signer9_sample591,1
signer9_sample601,40
signer9_sample605,35
signer9_sample609,48
signer9_sample613,30
signer9_sample622,11
signer9_sample632,25
signer9_sample634,23
signer9_sample643,26
signer9_sample645,14
signer9_sample654,12
signer9_sample657,25
signer9_sample659,45
signer9_sample660,19
signer9_sample664,2
signer9_sample665,32
signer9_sample668,38
signer9_sample674,44
signer10_sample16,36
signer10_sample18,34
signer10_sample22,11
signer10_sample28,28
signer10_sample39,46
signer10_sample40,44
signer10_sample42,48
signer10_sample47,49
signer10_sample58,25
signer10_sample59,35
signer10_sample63,42
signer10_sample73,38
signer10_sample75,5
signer10_sample79,45
signer10_sample80,41
signer10_sample81,33
signer10_sample83,21
signer10_sample89,13
signer10_sample90,9
signer10_sample99,4
signer10_sample105,44
signer10_sample110,27
signer10_sample116,34
signer10_sample131,12
signer10_sample139,7
signer10_sample147,21
signer10_sample150,22
signer10_sample155,17
signer10_sample158,14
signer10_sample159,18
signer10_sample162,37
signer10_sample166,26
signer10_sample169,33
signer10_sample174,40
signer10_sample193,19
signer10_sample200,42
signer10_sample203,8
signer10_sample206,6
signer10_sample207,31
signer10_sample211,39
signer10_sample215,14
signer10_sample220,43
signer10_sample225,13
signer10_sample229,29
signer10_sample234,39
signer10_sample240,15
signer10_sample254,21
signer10_sample255,27
signer10_sample261,35
signer10_sample274,20
signer10_sample276,30
signer10_sample280,10
signer10_sample295,28
signer10_sample296,4
signer10_sample305,32
signer10_sample306,0
signer10_sample307,38
signer10_sample310,36
signer10_sample312,0
signer10_sample313,16
signer10_sample315,11
signer10_sample322,43
signer10_sample324,23
signer10_sample325,1
signer10_sample335,5
signer10_sample337,15
signer10_sample339,2
signer10_sample340,33
signer10_sample343,20
signer10_sample349,32
signer10_sample350,30
signer10_sample355,19
signer10_sample364,32
signer10_sample366,41
signer10_sample370,24
signer10_sample375,11
signer10_sample381,28
signer10_sample382,45
signer10_sample383,45
signer10_sample386,9
signer10_sample388,31
signer10_sample389,9
signer10_sample401,23
signer10_sample406,37
signer10_sample410,22
signer10_sample411,48
signer10_sample412,49
signer10_sample415,22
signer10_sample421,18
signer10_sample425,14
signer10_sample427,49
signer10_sample433,48
signer10_sample435,1
signer10_sample440,4
signer10_sample441,8
signer10_sample445,1
signer10_sample448,12
signer10_sample463,6
signer10_sample468,19
signer10_sample475,18
signer10_sample476,38
signer10_sample477,20
signer10_sample483,2
signer10_sample492,13
signer10_sample497,25
signer10_sample499,0
signer10_sample503,35
signer10_sample504,3
signer10_sample505,47
signer10_sample506,29
signer10_sample511,23
signer10_sample522,40
signer10_sample523,17
signer10_sample524,16
signer10_sample533,3
signer10_sample534,8
signer10_sample537,17
signer10_sample539,47
signer10_sample540,10
signer10_sample549,41
signer10_sample563,46
signer10_sample565,2
signer10_sample572,47
signer10_sample574,7
signer10_sample579,34
signer10_sample587,24
signer10_sample593,24
signer10_sample595,44
signer10_sample597,30
signer10_sample605,15
signer10_sample609,3
signer10_sample610,6
signer10_sample611,27
signer10_sample612,12
signer10_sample613,5
signer10_sample614,46
signer10_sample619,7
signer10_sample621,16
signer10_sample622,40
signer10_sample626,31
signer10_sample627,36
signer10_sample628,26
signer10_sample629,43
signer10_sample632,26
signer10_sample637,37
signer10_sample639,10
signer10_sample640,39
signer10_sample649,29
signer10_sample652,42
signer10_sample657,25
signer12_sample9,37
signer12_sample10,43
signer12_sample17,5
signer12_sample19,28
signer12_sample20,17
signer12_sample21,45
signer12_sample28,14
signer12_sample30,20
signer12_sample38,35
signer12_sample43,43
signer12_sample48,18
signer12_sample53,29
signer12_sample57,28
signer12_sample64,37
signer12_sample77,48
signer12_sample79,28
signer12_sample81,29
signer12_sample86,18
signer12_sample89,34
signer12_sample92,7
signer12_sample99,10
signer12_sample102,22
signer12_sample116,37
signer12_sample120,44
signer12_sample121,28
signer12_sample124,4
signer12_sample127,11
signer12_sample128,15
signer12_sample144,9
signer12_sample146,16
signer12_sample152,35
signer12_sample153,46
signer12_sample156,18
signer12_sample161,22
signer12_sample167,9
signer12_sample171,21
signer12_sample177,15
signer12_sample179,10
signer12_sample181,35
signer12_sample186,13
signer12_sample193,17
signer12_sample196,6
signer12_sample197,36
signer12_sample198,0
signer12_sample212,14
signer12_sample214,10
signer12_sample218,40
signer12_sample219,21
signer12_sample224,12
signer12_sample226,27
signer12_sample227,30
signer12_sample233,13
signer12_sample234,23
signer12_sample235,28
signer12_sample247,38
signer12_sample249,14
signer12_sample251,41
signer12_sample252,11
signer12_sample262,37
signer12_sample263,30
signer12_sample264,17
signer12_sample269,5
signer12_sample271,26
signer12_sample282,25
signer12_sample284,37
signer12_sample286,39
signer12_sample298,21
signer12_sample300,34
signer12_sample314,15
signer12_sample318,47
signer12_sample321,41
signer12_sample327,0
signer12_sample332,6
signer12_sample333,24
signer12_sample334,17
signer12_sample356,45
signer12_sample357,14
signer12_sample365,29
signer12_sample367,42
signer12_sample370,9
signer12_sample372,49
signer12_sample377,12
signer12_sample380,30
signer12_sample381,2
signer12_sample404,6
signer12_sample405,3
signer12_sample406,19
signer12_sample418,31
signer12_sample446,32
signer12_sample448,45
signer12_sample451,24
signer12_sample452,36
signer12_sample457,12
signer12_sample460,25
signer12_sample467,29
signer12_sample472,31
signer12_sample480,1
signer12_sample485,0
signer12_sample491,39
signer12_sample500,2
signer12_sample502,46
signer12_sample510,41
signer12_sample513,47
signer12_sample524,46
signer12_sample528,3
signer12_sample529,25
signer12_sample533,48
signer12_sample534,1
signer12_sample536,3
signer12_sample537,21
signer12_sample550,33
signer12_sample551,12
signer12_sample554,33
signer12_sample556,31
signer12_sample559,19
signer12_sample567,0
signer12_sample568,9
signer12_sample571,27
signer12_sample574,26
signer12_sample575,20
signer12_sample578,26
signer12_sample582,33
signer12_sample588,15
signer12_sample592,19
signer12_sample593,36
signer12_sample595,8
signer12_sample603,3
signer12_sample605,32
signer12_sample609,0
signer12_sample631,45
signer12_sample636,7
signer12_sample640,40
signer12_sample642,41
signer12_sample649,18
signer12_sample651,42
signer12_sample653,41
signer12_sample656,13
signer12_sample667,2
signer12_sample668,44
signer12_sample678,22
signer12_sample680,17
signer12_sample684,4
signer12_sample693,41
signer12_sample698,20
signer12_sample700,24
signer12_sample708,26
signer12_sample711,47
signer12_sample713,15
signer12_sample718,20
signer12_sample719,34
signer12_sample722,29
signer12_sample726,10
signer12_sample739,16
signer12_sample745,27
signer12_sample746,29
signer12_sample748,22
signer12_sample750,20
signer12_sample751,20
signer12_sample756,39
signer12_sample762,16
